기업명,내용,키워드,경력,학력,마감일,웹사이트
일진전기㈜,일진전기 2021년도 전문연구요원 모집,"화학, 에너지, 환경, 자동차, 조선, 기계",신입,석사↑,~2021.09.02,https://www.jobkorea.co.kr/Company/1903807
㈜이현어패럴,각부문 신입 및 경력 직원 모집,"웹디자인, 그래픽디자인, CG, 의류, 패션, 잡화디자인 외",신입·경력,대졸↑,~2021.07.04,https://www.jobkorea.co.kr//Recruit/Co_Read/C/been0007?Oem_Code=C1&PageGbn=ST
㈜미디어로그,미디어로그 개발 신입 인턴 채용공고(정규채용 연계형),"웹프로그래머, 응용프로그래머, DBA, 데이터베이스 외",인턴·신입,대졸↑,~2021.06.16,https://www.jobkorea.co.kr/Company/1399059
칼자이스㈜,2021 ZEISS Korea 채용공고,"ERP, 시스템분석, 설계, 구매, 자재, IT, 솔루션, 기술영업 외",경력무관,학력무관,~2021.06.14,https://www.jobkorea.co.kr/Company/1673870
㈜트라코월드,2021년도 상반기 부문별 신입 및 경력자 채용,"사무, 총무, 법무, 인사, 노무, 교육, 경리, 회계, 결산 외",신입·경력,학력무관,~2021.06.14,https://www.jobkorea.co.kr/Company/1673870
삼성에스디아이,2021년 경력사원 채용,"반도체, 디스플레이, 빅데이터, AI(인공지능)",경력,대졸↑,~2021.06.21,https://www.jobkorea.co.kr/Company/1611593
이연제약㈜,2021년 06월 신입/경력사원 채용,"바이오, 제약, 식품, 생산관리, 공정관리, 품질관리, 연구소, R&D",신입·경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1482845
동양이엔피㈜,동양이엔피(주) 구매팀 구매기획파트 경력사원 채용,"구매, 자재, 경리, 회계, 결산, 기획, 전략, 경영",경력,대졸↑,~2021.08.03,https://www.jobkorea.co.kr//Recruit/Co_Read/C/dy236?Oem_Code=C1&PageGbn=ST
㈜섹타나인,[SPC그룹] Secta9ine 인트라넷 시스템 운영 및 개발 경력직 수시 채용,"응용프로그래머, 네트워크, 서버, 보안, ERP, 시스템분석, 설계",경력,학력무관,~2021.06.14,https://www.jobkorea.co.kr/Company/1457264
㈜써머스플랫폼,[에누리가격비교]2021 써머스플랫폼 각 부문별 채용,"재무, 세무, IR, 마케팅, 광고, 분석, 웹기획, PM 외",신입·경력,학력무관,~2021.06.30,https://www.jobkorea.co.kr/Company/1540130
현대오토에버㈜,2021년 상반기 현대오토에버 신입사원 수시채용,"기획, 전략, 경영, 웹프로그래머, 응용프로그래머 외",신입,대졸↑,~2021.06.15,https://www.jobkorea.co.kr/Company/1676262
대원씨티에스㈜,회계 경력사원 모집,"경리, 회계, 결산",경력,초대졸↑,~2021.06.14,https://www.jobkorea.co.kr/Company/1463980
㈜섹타나인,[SPC그룹] Secta9ine DW 개발/운영 경력직 수시 채용,"DBA, 데이터베이스, 리서치, 통계, 설문",경력,대졸↑,~2021.06.14,https://www.jobkorea.co.kr/Company/1457264
㈜씨이랩,[(주)씨이랩]2021년 경영관리 경력직 모집,"사무, 총무, 법무, 인사, 노무, 교육, 기획, 전략, 경영",경력,대졸↑,~2021.09.02,https://www.jobkorea.co.kr//Recruit/Co_Read/C/xiilab?Oem_Code=C1&PageGbn=ST
한국철도공사,2021년도 상반기 경력직 채용,"외국어, 번역, 통역, 연구소, R&D, 배송, 택배, 운송",경력,,진행예정,https://www.jobkorea.co.kr/Company/1738155
NAVER㈜,[CFO] NAVER 구매 담당 인턴십 모집 (채용연계형),"재무, 세무, IR",인턴·신입,대졸↑,~2021.06.14,https://www.jobkorea.co.kr/Company/1402025
유빈스㈜,2021년 각 부문 신입/경력 채용,"기획, 전략, 경영, 마케팅, 광고, 분석, 네트워크, 서버, 보안 외",신입·경력,학력무관,~2021.07.31,https://www.jobkorea.co.kr//Recruit/Co_Read/C/ubins1712?Oem_Code=C1&PageGbn=ST
㈜에이치비테크놀러지,[서울연구소] R&D팀 딥러닝 신입/경력 직원 모집,"반도체, 디스플레이",신입·경력,대졸↑,~2021.07.30,https://www.jobkorea.co.kr/Company/1840518
㈜피씨디렉트,"2021년 상반기 신입 및 경력직 각 부문 채용(해외구매,회계,영업,물류)","사무, 총무, 법무, 경리, 회계, 결산, 마케팅, 광고, 분석 외",신입·경력,초대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1699241
한국전자금융㈜,각 부문별 신입/경력 채용,"응용프로그래머, DBA, 데이터베이스, 영업관리, 지원, 영업기획 외",신입·경력,고졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1844956
㈜블루원,(주)블루원 상주 부문별 신입/경력사원 채용,"레저, 스포츠, 토목, 조경, 도시, 측량",신입·경력,고졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1844956
식품안전정보원,2021년 제1차 정규직 직원 공개채용,"기획, 전략, 경영, 소프트웨어, 하드웨어, 연구소, R&D",신입·경력,,~2021.06.17,https://www.jobkorea.co.kr//Recruit/Co_Read/C/c-042138?Oem_Code=C1&PageGbn=ST
일화,2021년 10차 신입/경력직 채용,"기획, 전략, 경영, 해외영업, 무역영업, 마케팅, 광고, 분석",신입·경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1848916
㈜뉴프렉스,FPCB 생산직 모집,"생산, 제조, 설비, 조립",경력무관,고졸↑,~2021.09.02,https://www.jobkorea.co.kr/Company/1635194
㈜대현,㈜대현 온라인팀 웹디자이너 채용,웹디자인,경력,학력무관,~2021.09.02,https://www.jobkorea.co.kr/Company/1635194
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
㈜웅진씽크빅,웅진주니어 단행본 개발자 모집(그림책/아동문학/편집개발),"인쇄, 출판, 편집",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1702056
유빈스㈜,유빈스(주) IDC운영팀 신입 및 경력 채용,"CS관리, 강의, 설치, 정비, A/S, 네트워크, 서버, 보안 외",신입·경력,초대졸↑,~2021.07.31,https://www.jobkorea.co.kr//Recruit/Co_Read/C/ubins1712?Oem_Code=C1&PageGbn=ST
엘에스메카피온주식회사,[제어연구팀] 경력사원 모집,"전기, 전자, 제어",경력,학력무관,~2021.06.30,https://www.jobkorea.co.kr/Company/1675764
일성신약㈜,학술개발부 개발기획팀 채용,"영업관리, 지원, 영업기획, 바이오, 제약, 식품",신입·경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1819097
쎄트렉아이,2021년도 수시채용,"전기, 전자, 제어, 기계설계, CAD, CAM, 응용프로그래머",신입·경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1455465
㈜큐엠씨,큐엠씨 경영지원팀 총무 경력사원 채용,"사무, 총무, 법무",경력,대졸↑,~2021.06.21,https://www.jobkorea.co.kr//Recruit/Co_Read/C/qmc0801?Oem_Code=C1&PageGbn=ST
㈜국보디자인,(주)국보디자인 인테리어사업본부 시공관리 경력직 채용,"건축, 설계, 인테리어",경력,초대졸↑,~2021.06.21,https://www.jobkorea.co.kr//Recruit/Co_Read/C/qmc0801?Oem_Code=C1&PageGbn=ST
아우디폭스바겐코리아,Audi Volkswagen Korea 2021 Summer Internship,"기획, 전략, 경영, 영업관리, 지원, 영업기획, 설치, 정비, A/S 외",인턴·신입,대졸↑,~2021.06.17,https://www.jobkorea.co.kr/Company/1865846
아미코젠㈜,2021년 상반기 경력/신입 채용,"기획, 전략, 경영, 사무, 총무, 법무, 인사, 노무, 교육 외",신입·경력,초대졸↑,~2021.06.20,https://www.jobkorea.co.kr//Recruit/Co_Read/C/amicogen1?Oem_Code=C1&PageGbn=ST
경동물류㈜,2021년 컨텐츠제작자 채용,"동영상제작, 편집, 영상, 사진, 촬영",경력무관,대졸↑,~2021.06.13,https://www.jobkorea.co.kr//Recruit/Co_Read/C/kdexp12?Oem_Code=C1&PageGbn=ST
㈜파멕스,2021년도 상반기 수시채용 모집요강,"응용프로그래머, 자동차, 조선, 기계, 반도체, 디스플레이 외",신입·경력,고졸↑,~2021.06.30,https://www.jobkorea.co.kr//Recruit/Co_Read/C/famecs02?Oem_Code=C1&PageGbn=ST
㈜영원아웃도어,[노스페이스] 2021년 2Q 각 부분 신입/경력 채용,"경리, 회계, 결산, 재무, 세무, IR, 홍보, PR 외",신입·경력,학력무관,~2021.06.30,https://www.jobkorea.co.kr//Recruit/Co_Read/C/famecs02?Oem_Code=C1&PageGbn=ST
경동물류㈜,2021년 경동그룹 신입&경력 사원 모집,"기획, 전략, 경영, 재무, 세무, IR, 고객상담, 인바운드 외",신입·경력,학력무관,~2021.06.20,https://www.jobkorea.co.kr//Recruit/Co_Read/C/kdexp12?Oem_Code=C1&PageGbn=ST
교원그룹,[교원그룹] IT서비스개발1팀 경력직 수시채용 (웹 개발),"웹프로그래머, 웹기획, PM",경력,대졸↑,~2021.06.20,https://www.jobkorea.co.kr/Company/1665398
㈜이랜텍,본사 기획팀 경력사원 모집,"기획, 전략, 경영",경력,초대졸↑,~2021.09.02,https://www.jobkorea.co.kr/Company/1602490
㈜이랜텍,본사 제조팀 금형 Part 및 SMT Part 경력사원 모집,"생산, 제조, 설비, 조립",경력,학력무관,~2021.09.02,https://www.jobkorea.co.kr/Company/1602490
㈜아이비케이시스템,"IBK시스템 직원 모집(개발, 기획, 구매, 관제)","기획, 전략, 경영, 경리, 회계, 결산, 재무, 세무, IR 외",신입·경력,학력무관,~2021.06.18,https://www.jobkorea.co.kr/Company/1987057
㈜휴비츠,SW개발 담당(경력2년이상) 채용,"응용프로그래머, 소프트웨어, 하드웨어, 그래픽디자인, CG 외",경력,초대졸↑,~2021.06.15,https://www.jobkorea.co.kr/Company/1450465
㈜한진,㈜한진 2021년 물류전문인턴(수도권/충청권) 수시채용,"배송, 택배, 운송, 유통, 물류, 재고",인턴·신입,초대졸↑,~2021.06.15,https://www.jobkorea.co.kr/Company/1450465
나이스솔루션뱅크,[우수강소기업] 기술영업  신입/경력직 채용,"제품, 서비스영업, IT, 솔루션, 기술영업, 기계설계, CAD, CAM",경력무관,대졸↑,~2021.06.15,https://www.jobkorea.co.kr/Company/1450465
현대엔지니어링㈜,현대엔지니어링 경영지원사업부 해외현장(인도네시아) 총무관리 경력직 채용,"사무, 총무, 법무",경력,고졸↑,~2021.06.20,https://www.jobkorea.co.kr/Company/1838711
에이케이아이에스㈜마포,애경그룹 AK아이에스 항공시스템 운영 경력직 모집,"웹프로그래머, HTML, 퍼블리싱, UI개발, DBA, 데이터베이스",경력,학력무관,~2021.06.20,https://www.jobkorea.co.kr/Company/1838711
㈜웰크론,"[전산실] 전산직 정규직 모집 공고 (H/W 및 자산, 서버 관리)","소프트웨어, 하드웨어",신입·경력,초대졸↑,~2021.07.03,https://www.jobkorea.co.kr/Company/1487979
가온미디어㈜,[가온미디어] 재무관리팀 경력직 채용,"재무, 세무, IR, 경리, 회계, 결산",경력,대졸↑,~2021.08.02,https://www.jobkorea.co.kr/Company/1391883
KBS미디어㈜,2021년 KBS미디어 신입/경력직원 공개채용,"기획, 전략, 경영, 경리, 회계, 결산, 재무, 세무, IR 외",신입·경력,학력무관,~2021.06.16,https://www.jobkorea.co.kr/Company/1426218
㈜A+에셋어드바이저,[코스피상장사]IR/공시 부문 경력사원 채용,"재무, 세무, IR, 기획, 전략, 경영",경력,대졸↑,~2021.06.30,https://www.jobkorea.co.kr/Company/1668388
아주약품㈜,"아주약품㈜ 본사 영업기획팀(영업실적관리, SFE관리 및 영업지원) 신입/경력사원 모집","영업관리, 지원, 영업기획",신입·경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1805982
남양약품㈜,2021년 남양약품(주) 영업사원 모집,"배송, 택배, 운송, 유통, 물류, 재고, 제품, 서비스영업 외",신입,초대졸↑,~2021.07.03,https://www.jobkorea.co.kr/Company/1428100
한국유니온제약㈜,한국유니온제약(주) 영업부 대전지점 신입/경력직원 모집,"제품, 서비스영업",경력무관,대졸↑,~2021.07.30,https://www.jobkorea.co.kr/Company/1916938
㈜신원,(주)신원 해외지원팀(수출) 대졸신입 채용,"섬유, 의류, 패션",인턴·신입,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1575959
㈜텐바이텐,[텐바이텐] 영업 MD (가구/수납 MD) 모집,"상품기획, MD, 컨텐츠, 사이트운영, 고객상담, 인바운드",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1575959
유한책임회사 딜리버리히어로코리아,CRM 마케팅 담당자 (7년 이상),"마케팅, 광고, 분석, 홍보, PR, 웹마케팅",경력,학력무관,~2021.08.02,https://www.jobkorea.co.kr/Company/1816096
오토플러스㈜,오토플러스(주) 렌터카사업실 영업팀 경력 채용 [영업관리 / 고객관리],"사무, 총무, 법무, 영업관리, 지원, 영업기획, 고객상담, 인바운드",경력,학력무관,~2021.09.01,https://www.jobkorea.co.kr//Recruit/Co_Read/C/plusauto?Oem_Code=C1&PageGbn=ST
이케아코리아 유한회사,[IKEA Korea] Country Food Safety Leader,"영업관리, 지원, 영업기획, 생산관리, 공정관리, 품질관리",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1512228
㈜라이나생명,[라이나생명] 대면영업GA기획팀 GA영업기획/제도기획 담당자(대리-과장급 / 정규직),"영업관리, 지원, 영업기획",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1621571
펜타시큐리티시스템㈜,[펜타시큐리티] 기획실 제품기획/PM(Product Manager) 모집 (신입/경력),"네트워크, 서버, 보안, 웹기획, PM",신입·경력,대졸↑,~2021.06.30,https://www.jobkorea.co.kr/Company/16153911
농심,정규직 사원 상반기 공개채용,"판매, 서빙, 매장관리, 요리, 영양, 제과제빵, 바리스타",신입·경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1774290
한영회계법인,[EY컨설팅] 금융컨설팅본부 Digital 신기술팀 인턴 모집,"경영분석, 컨설턴트",인턴·신입,대졸↑,~2021.06.14,https://www.jobkorea.co.kr/Company/16151846
에이치엠엠,2021년 경력사원 수시채용,"사무, 총무, 법무, 경리, 회계, 결산, 응용프로그래머 외",경력,학력무관,~2021.06.13,https://www.jobkorea.co.kr/Company/1913523
SG생활안전㈜,[SG생활안전] (경력)생산설비담당자  채용,"전기, 전자, 제어, 기계설계, CAD, CAM, 생산관리, 공정관리, 품질관리 외",신입·경력,대졸↑,~2021.06.30,https://www.jobkorea.co.kr//Recruit/Co_Read/C/sgrecruit?Oem_Code=C1&PageGbn=ST
광동제약,천연물R&D기획팀 경력직원 모집,"바이오, 제약, 식품, 화학, 에너지, 환경",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1365504
광동제약,천연물R&D기획팀 경력직원 모집,"바이오, 제약, 식품, 화학, 에너지, 환경",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1365504
광동제약,천연물R&D기획팀 경력직원 모집,"바이오, 제약, 식품, 화학, 에너지, 환경",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1365504
광동제약,천연물R&D기획팀 경력직원 모집,"바이오, 제약, 식품, 화학, 에너지, 환경",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1365504
광동제약,천연물R&D기획팀 경력직원 모집,"바이오, 제약, 식품, 화학, 에너지, 환경",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1365504
광동제약,천연물R&D기획팀 경력직원 모집,"바이오, 제약, 식품, 화학, 에너지, 환경",경력,대졸↑,~2021.06.13,https://www.jobkorea.co.kr/Company/1365504
